Date,Session,Total_Signals,BUY_Signals,SELL_Signals,Total_Deals,Win,Loss,WinRate_%,PnL,End_Balance
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4662,0.3288
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4662,0.3288
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4662,0.3288
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4662,0.3288
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4662,0.3288
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4662,0.3288
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4662,0.3288
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5101,0.3631
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5101,0.3631
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5101,0.3631
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5101,0.3631
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5101,0.3631
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5101,0.3631
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5101,0.3631
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4871,0.2712
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4871,0.2712
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4871,0.2712
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4871,0.2712
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4871,0.2712
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4871,0.2712
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4871,0.2712
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5072,0.2061
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5072,0.2061
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5072,0.2061
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5072,0.2061
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5072,0.2061
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3559,0.4345
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3559,0.4345
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3559,0.4345
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3559,0.4345
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3559,0.4345
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3559,0.4345
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3559,0.4345
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4356,0.3594
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4356,0.3594
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4356,0.3594
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4356,0.3594
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4356,0.3594
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4356,0.3594
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4356,0.3594
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4345,0.3967
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4345,0.3967
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4345,0.3967
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4345,0.3967
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4345,0.3967
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4345,0.3967
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4345,0.3967
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4690,0.2202
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4690,0.2202
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4690,0.2202
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4690,0.2202
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4690,0.2202
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4690,0.2202
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4690,0.2202
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.4820,0.1610
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5212,0.2074
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5087,0.1720
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3872,0.3876
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3872,0.3876
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3872,0.3876
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3872,0.3876
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3872,0.3876
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3872,0.3876
2026-05-01,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.3872,0.3876
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5347,0.3349
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5347,0.3349
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5347,0.3349
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5347,0.3349
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5347,0.3349
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5347,0.3349
2026-05-04,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5347,0.3349
2026-05-05,NY,5,5,0,3,3,0,100.0,9.1000,10009.10,0.5573,0.3844
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5573,0.3844
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5573,0.3844
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5573,0.3844
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5573,0.3844
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5573,0.3844
2026-05-05,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5573,0.3844
2026-05-06,NY,13,13,0,12,0,12,0.0,-21.3000,9978.70,0.5619,0.2087
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5619,0.2087
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5619,0.2087
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5619,0.2087
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5619,0.2087
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5619,0.2087
2026-05-06,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5619,0.2087
2026-05-07,NY,62,62,0,62,15,47,24.2,-40.2000,9959.80,0.5982,0.1567
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.1567
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.1567
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.1567
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.1567
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.1567
2026-05-07,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.1567
2026-05-08,NY,85,85,0,85,62,23,72.9,234.7000,10234.70,0.6434,0.2105
2026-05-08,NY,11,11,0,11,11,0,100.0,41.2000,10041.20,0.6434,0.2105
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6434,0.2105
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6434,0.2105
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6434,0.2105
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6434,0.2105
2026-05-08,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6434,0.2105
2026-05-11,NY,65,65,0,65,7,58,10.8,-76.0000,9924.00,0.6336,0.2094
2026-05-11,NY,2,2,0,2,1,1,50.0,2.0000,10002.00,0.6336,0.2094
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6336,0.2094
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6336,0.2094
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6336,0.2094
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6336,0.2094
2026-05-11,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6336,0.2094
2026-05-12,NY,4,4,0,4,1,3,25.0,-0.7000,9999.30,0.5554,0.3208
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5554,0.3208
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5554,0.3208
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5554,0.3208
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5554,0.3208
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5554,0.3208
2026-05-12,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5554,0.3208
2026-05-13,NY,25,25,0,22,0,22,0.0,-94.0000,9906.00,0.6349,0.3364
2026-05-13,NY,3,3,0,3,0,3,0.0,-21.0000,9979.00,0.6349,0.3364
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6349,0.3364
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6349,0.3364
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6349,0.3364
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6349,0.3364
2026-05-13,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6349,0.3364
2026-05-14,NY,27,27,0,27,27,0,100.0,48.8000,10048.80,0.5724,0.2714
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5724,0.2714
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5724,0.2714
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5724,0.2714
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5724,0.2714
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5724,0.2714
2026-05-14,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5724,0.2714
2026-05-15,NY,129,129,0,129,65,64,50.4,83.8000,10083.80,0.6178,0.1936
2026-05-15,NY,17,17,0,17,8,9,47.1,0.2000,10000.20,0.6178,0.1936
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6178,0.1936
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6178,0.1936
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6178,0.1936
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6178,0.1936
2026-05-15,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6178,0.1936
2026-05-18,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5159,0.2924
2026-05-18,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5159,0.2924
2026-05-18,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5159,0.2924
2026-05-18,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5159,0.2924
2026-05-18,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5159,0.2924
2026-05-18,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5159,0.2924
2026-05-18,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5159,0.2924
2026-05-19,NY,9,9,0,1,0,1,0.0,0.0000,10000.00,0.5845,0.2737
2026-05-19,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5845,0.2737
2026-05-19,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5845,0.2737
2026-05-19,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5845,0.2737
2026-05-19,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5845,0.2737
2026-05-19,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5845,0.2737
2026-05-19,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5845,0.2737
2026-05-20,NY,15,15,0,15,0,15,0.0,-47.7000,9952.30,0.6020,0.2773
2026-05-20,NY,1,1,0,1,0,1,0.0,-3.8000,9996.20,0.6020,0.2773
2026-05-20,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6020,0.2773
2026-05-20,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6020,0.2773
2026-05-20,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6020,0.2773
2026-05-20,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6020,0.2773
2026-05-20,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6020,0.2773
2026-05-21,NY,27,27,0,24,13,11,54.2,6.7000,10006.70,0.5979,0.3317
2026-05-21,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5979,0.3317
2026-05-21,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5979,0.3317
2026-05-21,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5979,0.3317
2026-05-21,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5979,0.3317
2026-05-21,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5979,0.3317
2026-05-21,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5979,0.3317
2026-05-22,NY,57,57,0,39,1,38,2.6,-67.9000,9932.10,0.6094,0.1786
2026-05-22,NY,1,1,0,0,0,0,0.0,0.0000,10000.00,0.6094,0.1786
2026-05-22,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6094,0.1786
2026-05-22,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6094,0.1786
2026-05-22,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6094,0.1786
2026-05-22,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6094,0.1786
2026-05-22,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6094,0.1786
2026-05-25,NY,21,21,0,13,12,1,92.3,5.0000,10005.00,0.5982,0.3057
2026-05-25,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.3057
2026-05-25,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.3057
2026-05-25,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.3057
2026-05-25,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.3057
2026-05-25,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.3057
2026-05-25,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5982,0.3057
2026-05-26,NY,5,5,0,5,0,5,0.0,-12.9000,9987.10,0.5700,0.2656
2026-05-26,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5700,0.2656
2026-05-26,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5700,0.2656
2026-05-26,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5700,0.2656
2026-05-26,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5700,0.2656
2026-05-26,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5700,0.2656
2026-05-26,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5700,0.2656
2026-05-27,NY,56,56,0,52,14,38,26.9,-28.9000,9971.10,0.5862,0.2518
2026-05-27,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5862,0.2518
2026-05-27,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5862,0.2518
2026-05-27,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5862,0.2518
2026-05-27,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5862,0.2518
2026-05-27,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5862,0.2518
2026-05-27,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5862,0.2518
2026-05-28,NY,77,77,0,77,66,11,85.7,73.4000,10073.40,0.6186,0.2387
2026-05-28,NY,7,7,0,7,7,0,100.0,7.9000,10007.90,0.6186,0.2387
2026-05-28,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6186,0.2387
2026-05-28,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6186,0.2387
2026-05-28,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6186,0.2387
2026-05-28,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6186,0.2387
2026-05-28,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.6186,0.2387
2026-05-29,NY,3,3,0,3,0,3,0.0,-9.2000,9990.80,0.5539,0.3536
2026-05-29,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5539,0.3536
2026-05-29,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5539,0.3536
2026-05-29,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5539,0.3536
2026-05-29,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5539,0.3536
2026-05-29,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5539,0.3536
2026-05-29,NY,0,0,0,0,0,0,0.0,0.0000,10000.00,0.5539,0.3536
